sgRNA	Gene	T0_rep1	T0_rep2	T12_DMSO_rep1	T12_DMSO_rep2	T12_MYCi_rep1	T12_MYCi_rep2
Cenpo_5	Cenpo	534.0943668470179	480.74395751712547	517.9171293154976	106.31597918739797	499.8531988200637	229.34757883114327
Nsun3_3	Nsun3	355.516802471788	323.54567383072975	320.40635966128247	155.8495603997084	244.23468927854046	79.04698105345228
Alcam_3	Alcam	965.7933412770462	958.1609672313642	1065.4608740791275	933.8892262711207	1064.9046409644836	838.3433342711207
Zfp362_3	Zfp362	401.3899382745994	474.09006191135205	583.7540525335694	351.567612994691	349.7937498989266	278.3344403290574
Sgtb_1	Sgtb	693.8311790175218	682.8560365424913	847.1017454058563	1106.6526924506425	773.0648851316513	1057.670873250418
Secisbp2_4	Secisbp2	616.8298439199456	587.2062872094992	167.8841542060829	82.15325664480751	281.49082832102965	51.21353702054655
Txnrd2_1	Txnrd2	493.1362098802221	494.0517487286722	361.00579564576003	501.3764927587518	419.13156422800375	515.4753834894142
Anxa9_4	Anxa9	1121.4343377508706	1190.2155764827103	1426.4666697248877	802.2023884140028	982.1132208700631	674.682683357635
Srl_3	Srl	735.6084991236536	816.7656856086802	780.16754013415	1031.748252568612	906.5660500339044	1157.8712717688786
Kti12_1	Kti12	905.9944321055243	830.9052137709486	513.5280011009595	323.78048207071197	429.4804917398063	243.82096972825425
Olfr862_5	Olfr862	451.3588897740903	447.4744794882586	598.0187192308183	311.6991207994168	319.78186011469916	285.01446689695473
Hnrnpa0_2	Hnrnpa0	403.02826455327124	403.3924211000101	290.77974421315014	482.0463147246794	327.02610937296095	572.255609316542
Fabp7_3	Fabp7	507.88114638826863	536.4703332154774	668.2447706634281	530.3717598098604	628.1798999664155	524.382085579944
Ms4a6c_4	Ms4a6c	607.8190493872505	514.0134355459923	479.5122574382891	305.65844016376917	512.2719118342268	301.7145333166982
Gata6_4	Gata6	1319.6718174701625	1412.289342325396	1031.4451304164572	1130.815414993233	931.4034760622305	1020.9307271269823
Fermt2_2	Fermt2	104.03371869566148	79.01501031855868	16.459230804517933	0.0	10.348927511802561	0.0
Hjurp_1	Hjurp	365.34676014381904	331.86304333794646	20.848359019056048	7.248816762777134	16.5582840188841	11.133377613162294
Txnl1_3	Txnl1	561.9459135844392	560.5907047864058	611.1861038744325	648.7691002685535	597.1331174310078	641.2825505181481
Lman2l_1	Lman2l	542.2859982403771	562.2541786878492	644.1045654834685	541.244984954026	473.98088004055734	523.2687478186278
Usp20_5	Usp20	766.7366984184184	692.0051430004297	922.8142071066388	421.6395083682033	870.3448037425954	486.52860169519226
Sox10_4	Sox10	796.2265714345115	792.6453140377519	582.6567704799348	589.5704300392069	523.6557320972096	630.1491729049859
Atp5k_4	Atp5k	599.6274179938913	627.9613977948611	604.6024115526254	842.0708806092771	540.2140161160937	695.8361008226434
Dhx9_1	Dhx9	330.9419082917105	376.77683867691667	321.50364171491697	236.7946809173864	381.87542518551453	248.27432077351915
Kat8_1	Kat8	321.93111375901543	368.45946916969996	13.167384643614348	0.0	34.151460788948455	0.0
Iqcf6_1	Iqcf6	597.9890917152195	545.6194396734157	792.2376427241298	704.3433621165116	513.306804585407	733.6895847073952
Cdkl5_1	Cdkl5	916.6435529168913	1112.864040065595	1232.247746231576	1641.856996769021	1355.7095040461356	1396.1255526905518
Crem_4	Crem	602.904070551235	707.8081450641414	815.280565850455	484.4625869789385	785.4835981458144	593.4090267815503
Trim31_5	Trim31	565.2225661417829	622.970976090531	784.5566683486882	607.6924719461498	844.472484963089	755.9563399337197
Nlrc4_3	Nlrc4	686.4587107634985	691.173406049708	617.7697961962398	862.609194770479	637.4939347270378	935.2037195056328
Slc37a4_3	Slc37a4	1229.5638721432115	1214.3359480536387	1234.4423103388451	1164.6432265528595	1293.6159389753202	1211.3114843120577
Plet1_2	Plet1	411.2198959466304	375.1133647754733	333.57374430489676	327.4048904521006	376.70096142961324	480.9619128886111
Has2_1	Has2	672.532937394788	718.6207254235231	1180.675489710753	636.6877389972583	1153.9054175659855	603.4290666333964
Apoa1bp_1	Apoa1bp	472.6571313968242	459.118796798362	492.67964208190347	479.6300424704204	557.8071928861581	657.9826169378916
Nop58_4	Nop58	796.2265714345115	710.3033559163065	189.8297952787735	94.23461791610275	302.1886833446348	60.12023911107639
Adgrd1_4	Adgrd1	81.91631393359171	60.716797402681934	104.24179509528025	39.868492195274236	117.9777736345492	10.020039851846064
Syk_1	Syk	1536.7500493941805	1499.6217221511715	1508.7628237474773	984.6309436105607	1327.7673997642687	809.3965524768988
Tigd4_1	Tigd4	1148.4667213489558	1151.1239397987918	691.2876937897532	594.402974547725	801.0069894135182	608.9957554399775
Tshr_2	Tshr	635.6705961246716	625.466186942696	719.817027184251	515.874126284306	624.0403289616944	1013.1373627977688
Spef2_2	Spef2	1079.6570176447387	1127.835305178585	1420.980259456715	1058.3272473654615	941.7524035740331	932.9770439830003
Trim37_3	Trim37	1055.901286603997	1027.1951341412628	1171.8972332816768	1032.9563886957417	1195.3011276131958	676.9093588802675
Gpr182_5	Gpr182	1017.4006190552091	1031.3538188948712	1316.7384643614346	666.8911421754964	1155.9752030683462	582.275649168388
Ccdc42_4	Ccdc42	739.7043148203331	726.1063579800182	661.661078341621	1243.1720748162784	623.0054362105142	1137.8311920651865
Dguok_3	Dguok	547.2009770763926	536.4703332154774	522.3062575300357	579.9053410221708	389.1196744437763	508.7953569215168
Itga5_2	Itga5	511.1577989456123	456.623585946197	492.67964208190347	890.3963256944579	424.30602798390504	706.9694784358056
Nolc1_2	Nolc1	416.9540379219818	389.2528929377417	74.61517964714797	51.94985346656946	92.1054548550428	24.493430748957046
Gm438_2	Gm438	1083.7528333414184	1206.0185785464218	1075.3364125618384	1327.741603715345	1083.532710485728	1330.4386247728942
Gins4_4	Gins4	434.1564638480361	444.9792686360936	103.14451304164572	106.31597918739797	152.12923442349765	188.15408166244276
Brwd1_1	Brwd1	312.9203192263203	380.935523430525	483.90138565282723	298.409623400992	590.9237609239262	356.2680836211934
Col1a1_5	Col1a1	371.08090211917045	350.99299320454486	353.3248212703183	420.4313722410738	472.94598728937706	465.3751842301839
Paics_1	Paics	362.0701075864754	419.19542316372184	52.66953857445739	20.53831416120188	24.83742602832615	101.31373627977688
Fzd5_2	Fzd5	607.8190493872505	706.9764081134198	780.16754013415	952.0112681780636	751.3321373568659	757.069677695036
Insr_3	Insr	742.1618042383409	760.2075729596066	967.8027713056545	1001.544849390374	1249.1155506745692	1417.27897015556
Wif1_5	Wif1	357.9742918897958	436.66189912887694	391.7296931475268	322.5723459435825	373.59628317607246	463.14850870755146
Olfr1184_3	Olfr1184	465.2846631428009	383.43073428269	336.8655904658004	240.41908929877494	466.7366307822955	193.7207704690239
Gipc3_4	Gipc3	239.1956366860878	247.0258743643361	168.98143625971744	137.72751849276554	319.78186011469916	247.16098301220293
Tmed10_5	Tmed10	371.08090211917045	354.31994100743157	238.11020563869278	182.42855519655788	245.2695820297207	268.3144004772113
Apoc4_4	Apoc4	282.61128307089143	220.41029194124263	139.35482081158517	247.6679060615521	152.12923442349765	214.87418793403228
Spic_2	Spic	495.59369929822986	543.9559657719724	572.781231997224	1641.856996769021	546.4233726231753	1523.0460574806018
Ror1_5	Ror1	655.3305114687337	638.7739781542427	717.622463076982	1035.3726609500006	608.5169376939906	1095.5243571351698
Aldh3b2_5	Aldh3b2	595.5316022972117	619.6440282876443	630.9371808398541	486.8788592331975	706.831749056115	411.93497168700486
Senp7_1	Senp7	297.3562195789379	277.8001415410379	207.38630813692598	245.25163380729305	334.27035863122273	171.45401524269934
Ydjc_3	Ydjc	649.5963694933823	609.6631848789843	492.67964208190347	525.5392153013422	507.0974480783255	666.8893190284214
Tcap_1	Tcap	371.08090211917045	330.1995694365031	538.7654883345537	473.5893618347728	472.94598728937706	339.56801720144995
Olfr64_2	Olfr64	1177.9565943650489	1166.0952049117818	1204.8156948907128	1817.0367352028015	1048.3463569455994	1759.0736628796424
Lsg1_5	Lsg1	679.9054056488112	646.2596107107378	195.31620554694615	66.44748699212373	221.4670487525748	51.21353702054655
Aoc2_3	Aoc2	418.59236420065366	390.0846298884634	222.74825688780936	154.64142427257886	297.0142195887335	228.23424106982702
Slc2a4_2	Slc2a4	740.5234779596691	706.9764081134198	693.4822578970222	1299.954472791366	739.9483170938831	774.8830818760956
Tnfaip3_3	Tnfaip3	203.15245855530745	172.16954879938575	152.52220545519953	124.4380210943408	228.7112980108366	169.22733972006688
Stxbp2_2	Stxbp2	492.3170467408862	470.7631141084654	456.469334311964	443.3859586565347	331.16568037768195	388.55487869936405
Pltp_3	Pltp	1035.4222081205992	1023.8681863383762	1144.4651819408136	1070.4086086367568	1069.0442119692045	1116.677774600178
Tro_1	Tro	156.46015961316016	143.89049247484897	116.31189768526006	161.89024103535598	311.5027181052571	313.9612486911767
Rdh16_3	Rdh16	432.5181375693642	490.7248009257855	606.7969756598945	341.9025239776548	798.9372039111578	243.82096972825425
Tspan10_3	Tspan10	1327.8634488635216	1418.9432379311695	1057.779899703686	959.2600849408408	1199.440698617917	916.2769775632568
Olfr304_4	Olfr304	734.7893359843176	653.7452432672328	624.3534885180469	720.0491317691954	657.1568969994627	967.4905145838034
Spon1_2	Spon1	325.2077663163591	315.22830432351304	357.7139494848564	427.6801890038509	446.0387757586904	246.0476452508867
Rem1_2	Rem1	535.7326931256898	486.56611617217715	454.27477020469496	379.35474391867	442.9340975051496	316.18792421380914
Galnt9_5	Galnt9	1073.9228756693874	1062.128086071573	917.3277968384662	506.2090372672699	1005.915754147209	607.8824176786612
Mpp5_3	Mpp5	874.8662328107595	773.5153641711534	831.7397966549729	659.6423254127192	683.029215778969	496.5486415470383
Zbtb14_3	Zbtb14	438.25227954471563	436.66189912887694	280.9042057304394	259.7492673328473	414.9919932232827	173.68069076533178
Npepps_2	Npepps	755.2684144677156	793.4770509884735	880.0202070148922	747.8362626931744	893.112444268561	574.4822848391743
Cc2d1b_3	Cc2d1b	290.8029144642506	258.6701916744395	274.3205134086322	353.98388524895006	286.66529207693094	264.9743871932626
2010109A12Rik_5	2010109A12Rik	611.9148650839301	670.3799822816662	690.1904117361187	759.9176239644695	763.7508503710291	623.4691463370884
Rnpep_1	Rnpep	621.7448227559611	563.0859156385708	549.738308870899	606.4843358190202	658.1917897506429	545.5355030449524
Arrdc2_1	Arrdc2	330.9419082917105	322.7139368800081	384.0487187720851	466.3405450719956	441.8992047539694	494.32196602440587
Nfatc4_2	Nfatc4	462.82717372479317	489.8930639750638	374.1731802893744	260.95740345997683	339.444822387124	423.0683493001672
Kpna6_1	Kpna6	654.5113483293977	582.2158655051692	511.3334369936905	266.99808409562445	587.8190826703855	224.89422778587834
Cfi_3	Cfi	745.4384567956846	744.404570895895	863.5609762103743	1428.0169022670955	633.3543637223167	961.9238257772222
Rbm11_4	Rbm11	633.2131067066639	580.5523916037258	696.7741040579259	1192.4303574768385	590.9237609239262	985.303918764863
Atr_5	Atr	651.2346957720541	675.3704039859963	275.4177954622668	194.5099164678531	310.46782535407687	261.6343739093139
Smndc1_1	Smndc1	729.0551940089663	758.5440990581633	231.5265133168856	641.5202835057763	274.24657906276786	604.5424043947125
Snrpn_5	Snrpn	739.7043148203331	771.0201533189884	914.0359506775626	1304.7870172998842	893.112444268561	1146.7378941557163
Gm8882_1	Gm8882	460.3696843067854	426.6810557202169	498.16605235007614	490.5032676145861	541.2489088672739	584.5023246910205
Dmpk_2	Dmpk	380.09169665186556	368.45946916969996	371.9786161821053	199.3424609763712	320.8167528658794	217.10086345666474
Glcci1_3	Glcci1	888.79200617947	795.9722618406385	866.8528223712779	803.4105245411323	858.9609834796127	629.0358351436696
Ppp2r4_2	Ppp2r4	672.532937394788	625.466186942696	468.5394369019438	164.30651328961503	435.68984824688783	243.82096972825425
Asf1b_5	Asf1b	542.2859982403771	586.3745502587776	615.5752320889707	538.8287126997669	614.7262942010722	498.7753170696708
Vmn1r211_3	Vmn1r211	537.3710194043616	581.3841285544476	605.69969360626	1225.0500329093356	784.4487053946342	1109.9977480322807
Olfr142_1	Olfr142	650.4155326327182	819.2608964608453	1159.827130691697	1581.4501904125448	801.0069894135182	1242.484941628912
Clcn3_2	Clcn3	356.3359656111239	392.5798407406284	409.2862060056793	555.7426184795803	470.87620178701656	418.6149982549023
Gm20499_1	Gm20499	506.2428201095968	499.0421704330022	833.934360762242	591.9867022934659	748.2274591033251	504.3420058762519
Tbc1d16_2	Tbc1d16	665.1604691407647	691.173406049708	633.1317449471231	1280.6242947572937	846.5422704654495	1294.8118164107748
Fcgrt_3	Fcgrt	488.2212310442066	518.1721202996006	427.94000091746625	305.65844016376917	503.9927698247847	257.181022864049
Armcx3_1	Armcx3	143.3535493837855	147.21744027773565	149.23035929429594	802.2023884140028	119.01266638572946	497.66197930835455
Snx18_1	Snx18	464.465500003465	494.0517487286722	678.1203091461389	844.4871528635362	616.7960797034326	606.769079917345
Sox14_3	Sox14	477.5721102328397	529.8164376097039	482.80410359919273	669.3074144297553	604.3773666892696	581.1623114070718
Sp2_4	Sp2	532.4560405683461	472.42658800990876	878.9229249612576	894.0207340758466	607.4820449428104	594.5223645428665
Ogdh_3	Ogdh	772.4708403937699	655.4087171686762	698.9686681651949	490.5032676145861	560.9118711396989	342.9080304853987
Cand2_1	Cand2	228.54651587472088	191.29949866598417	198.60805170784974	135.3112462385065	256.6534022927035	115.78712717688786
Eef2k_5	Eef2k	724.9593783122866	672.0434561831096	731.8871297742307	573.8646603865232	576.4352624074027	503.2286681149357
Gjc1_1	Gjc1	396.4749594385839	389.2528929377417	511.3334369936905	297.2014872738625	408.7826367162012	263.86104943194636
Xkr6_2	Xkr6	149.08769135913693	169.67433794722075	178.8569747424282	91.8183456618437	181.10623145654483	278.3344403290574
Tsga8_3	Tsga8	320.2927874803436	363.4690474653699	535.4736421736501	562.9914352423574	435.68984824688783	563.3489072260121
Gm21762_1	Gm21762	779.843308647793	775.1788380725967	694.5795399506568	613.7331525817973	645.7730767364799	760.4096909789847
Iqsec3_1	Iqsec3	558.6692610270954	518.1721202996006	331.3791801976277	427.6801890038509	537.1093378625529	593.4090267815503
Hist1h2bc_1	Hist1h2bc	1178.7757575043847	1117.854461769925	948.051694340233	683.8050479553096	946.9268673299343	810.509890238215
Akt3_4	Akt3	906.8135952448603	1044.6616101064178	1231.1504641779413	1031.748252568612	1017.2995744101918	849.4767118842831
Tecpr1_3	Tecpr1	985.4532566211083	982.2813388022927	1430.8557979394257	1498.0887976406077	1243.941086918668	1452.9057785176794
Ppat_2	Ppat	1997.9388968403018	1906.3410910540683	336.8655904658004	339.48625172339575	343.584393391845	310.621235407228
Mum1_1	Mum1	619.2873333379533	616.3170804847578	429.0372829711008	410.7662832240376	565.0514421444199	465.3751842301839
Crebbp_3	Crebbp	1115.7001957755192	1077.9310881352847	1118.130412653585	1365.1938236563603	1268.778512946994	1469.6058449374227
Trim71_2	Trim71	256.39806261214204	320.21872602784305	271.02866724772866	134.103110111377	263.8976515509653	286.127804658271
Actl6a_4	Actl6a	633.2131067066639	508.19127689094057	83.39343607622419	3.624408381388567	101.4194896156651	2.226675522632459
9830107B12Rik_4	9830107B12Rik	790.49242945916	845.044741933217	1078.628258722742	881.9393728045513	1380.5469300744617	1005.3439984685551
Nsd1_3	Nsd1	729.0551940089663	766.0297316146583	558.5165652999752	895.228870202976	654.0522187459219	796.036499341104
4933402E13Rik_2	4933402E13Rik	311.2819929476485	266.1558242309345	547.5437447636299	248.8760421886816	274.24657906276786	198.17412151428883
Ehbp1_4	Ehbp1	291.6220776035865	326.8726216336164	192.02435938604256	154.64142427257886	231.81597626437738	200.4007970369213
Cyp2j6_5	Cyp2j6	162.1943015885116	160.52523148928236	235.91564153142372	221.0889112647026	127.2918083951715	153.64061106163965
Crk_5	Crk	747.0767830743564	742.7410969944516	583.7540525335694	588.3622939120773	525.7255175995701	278.3344403290574
Cpb2_3	Cpb2	421.0498536186614	451.63316424186695	616.6725141426052	492.9195398688451	411.88731496974196	501.0019925923032
Rsad1_4	Rsad1	1612.9322213524208	1573.6463107654001	1382.5753875795065	1347.0717817494174	1205.6500551249985	1039.8574690693583
Il5_3	Il5	712.6719312222478	738.5824122408433	643.0072834298339	952.0112681780636	617.830972454613	1172.3446626659895
Bmpr1b_1	Bmpr1b	523.445246035651	516.5086463981572	490.4850779746344	578.6972048950412	578.5050479097632	417.50166049358603
E2f8_3	E2f8	397.2941225779198	415.86847536083513	376.3677443966434	462.7161366906071	514.3416973365873	388.55487869936405
Abi2_3	Abi2	376.81504409452185	366.7959952682566	204.0944619760224	438.5534141480166	410.8524222185617	600.0890533494477
Trappc4_2	Trappc4	583.244155207173	474.92179886207373	88.87984634439684	0.0	51.74463755901281	3.3400132839486885
Cyp2c29_3	Cyp2c29	810.971507942558	862.5112178983721	1128.0059511362956	747.8362626931744	1090.77695974399	723.6695448555491
Slc4a4_3	Slc4a4	425.14566931534097	394.2433146420717	419.16174448839007	527.9554875556013	502.9578770736045	526.6087611025765
Kif2c_5	Kif2c	279.3346305135477	245.36240046289274	268.8341031404596	200.5505971035007	282.52572107220993	207.08082360481868
Ift57_2	Ift57	883.0578642041187	954.8340194284775	908.5495404093899	1111.4852369591606	950.0315455834751	1038.7441313080421
Prrt1_1	Prrt1	213.80157936667436	257.0067177729961	220.5536927805403	714.0084511335477	241.13001102499967	652.4159281313105
E030037K01Rik_3	E030037K01Rik	144.99187566245732	93.15453848082707	98.7553848271076	135.3112462385065	110.7335243762874	128.03384255136638
Vapa_5	Vapa	212.98241622733846	259.50192862516116	125.0901541143363	176.38787456091026	206.97855023605123	214.87418793403228
Atg16l2_2	Atg16l2	530.8177142896743	583.8793394066125	490.4850779746344	630.6470583616107	489.50427130826114	636.8291994728833
Cpa5_4	Cpa5	1311.4801860768032	1389.832444655911	622.1589244107779	689.8457285909573	617.830972454613	565.5755827486446
Polr2h_1	Polr2h	573.414197535142	401.72894719856674	100.94994893437666	77.32071213628943	46.57017380311153	163.6606509134857
Chid1_4	Chid1	369.4425758404986	303.5839870134097	375.2704623430089	219.88077513757307	398.4337092043986	295.0345067488008
Actn3_1	Actn3	625.0214753133048	684.5195104439347	498.16605235007614	585.9460216578184	456.387703270493	567.802258271277
Cnot11_4	Cnot11	498.0511887162376	516.5086463981572	211.77543635146407	96.65089017036179	163.51305468648047	134.71386911926376
4921524L21Rik_5	4921524L21Rik	516.8919409209637	553.9368091806324	458.6638984192331	1325.325331461086	450.1783467634114	1191.2714046083654
Tigd5_5	Tigd5	208.88660053065885	224.568976694851	232.62379537052013	123.22988496721128	309.4329326028966	220.44087674061342
Bahd1_3	Bahd1	708.5761155255683	629.6248716963045	596.9214371771837	495.3358121231042	660.2615752530035	404.14160735779126
Lzts2_3	Lzts2	679.9054056488112	598.018867568881	480.60953949192367	695.8864092266049	617.830972454613	1036.5174557854095
Zdhhc7_2	Zdhhc7	765.9175352790825	657.0721910701195	544.2518986027263	469.96495345338417	556.7723001349779	531.0621121478414
Sik3_1	Sik3	806.0565291065425	879.9776938635272	1019.3750278264773	767.1664407272467	1147.696061058904	1037.6307935467257
Aldh1a1_4	Aldh1a1	481.66792592951924	454.128375094032	475.123129223751	544.8693933354145	515.3765900877676	605.6557421560289
Myh6_4	Myh6	130.24693915441082	143.0587555241273	137.1602567043161	186.05296357794643	130.39648664871228	129.14718031268262
Hoxd8_1	Hoxd8	427.6031587333487	442.4840577839286	466.3448727946748	411.9744193511671	433.62006274452733	455.35514437833785
Hrasls_5	Hrasls	863.3979488600567	897.4441698286822	883.3120531757958	793.7454355240961	1041.1021076873376	696.9494385839596
Gm8369_3	Gm8369	873.2279065320877	946.5166499212609	1001.8185149683248	1403.854179724505	837.2282357048272	741.4829490366088
Troap_5	Troap	386.64500176655287	382.59899733196835	218.35912867327124	102.6915708060094	236.99044002027867	135.82720688057998
Fezf1_2	Fezf1	423.50734303666917	405.05589500145345	506.9443087791524	749.0443988203039	426.37581348626554	733.6895847073952
Serinc1_1	Serinc1	1088.667812177434	1144.4700441930183	991.9429764856142	1023.2912996787054	952.1013310858357	1156.7579340075624
Serpine3_5	Serpine3	642.2239012393591	656.2404541193979	782.3621042414192	727.2979485319725	807.2163459205998	798.2631748637365
Entpd1_1	Entpd1	1207.446467381142	1187.7203656305453	1284.9172848060334	1540.373562090141	1264.638941942273	1864.8407502046844
Ngrn_2	Ngrn	756.9067407463874	893.2854850750739	543.1546165490918	701.9270898622525	653.0173259947417	469.8285352754488
Chtf18_1	Chtf18	338.31437654573375	358.4786257610399	377.46502645027795	652.3935086499421	462.5970597775745	545.5355030449524
Ppp2r2c_1	Ppp2r2c	1098.497769849465	1093.7340901989965	1788.569747424282	1344.6555094951584	1300.860188233582	1488.5325868797988
Aph1b_1	Aph1b	162.1943015885116	191.29949866598417	134.96569259704705	172.76346617952169	138.67562865815432	197.0607837529726
Eif2b1_1	Eif2b1	207.24827425198703	150.54438808062233	23.042923126325107	4.832544508518089	17.593176770064353	0.0
Ky_2	Ky	504.6044938309249	501.5373812851672	584.851334587204	244.0434976801635	404.6430657114802	281.67445361300605
Lurap1_4	Lurap1	388.2833280452247	411.7097906072268	544.2518986027263	169.13905779813314	440.8643120027891	221.55421450192966
Rab11fip1_1	Rab11fip1	194.96082716194826	202.1120790253659	326.99005198308964	264.5818118413654	262.86275879978507	356.2680836211934
Gsx2_4	Gsx2	553.7542821910799	504.0325921373322	452.0802060974259	803.4105245411323	579.5399406609434	679.1360344028999
Sorbs2_4	Sorbs2	597.1699285758835	565.5811264907358	954.6353866620401	1638.2325883876324	787.5533836481749	1432.8656988139874
Hsd3b1_2	Hsd3b1	679.0862425094753	653.7452432672328	682.509437360677	697.0945453537344	720.2853548214583	690.2694120160622
C1rb_5	C1rb	330.9419082917105	373.44989087402996	378.56230850391245	903.6858230928827	373.59628317607246	777.1097573987281
Dleu7_5	Dleu7	274.4196516775322	264.49235032949116	325.8927699294551	555.7426184795803	197.6645154754289	341.79469272408244
Arrdc1_2	Arrdc1	534.9135299863539	534.806859314034	429.0372829711008	334.65370721487767	587.8190826703855	467.6018597528164
Map3k13_1	Map3k13	1077.199528226731	1111.2005661641515	1334.294977219587	1206.927991002393	1374.33757356738	1595.4130119661568
Nadsyn1_5	Nadsyn1	844.5571966553306	909.9202240895073	1248.7069770360938	788.9128910155781	997.636612137767	614.5624442465586
Samd12_5	Samd12	395.655796299248	385.0942081841334	356.6166674312219	854.1522418805723	430.51538449098655	1231.3515640157498
Psg19_1	Psg19	1089.4869753167698	1115.35925091776	1134.589643458103	2326.87018085146	1369.163109811479	1617.6797671924814
Lbx1_1	Lbx1	724.9593783122866	802.6261574464119	753.8327708469213	868.6498754061265	792.7278474040762	1052.1041844438369
Ssr3_3	Ssr3	453.81637919209805	468.2679032563004	510.23615494005594	216.2563667561845	420.166456979184	178.1340418105967
Actn1_2	Actn1	1034.6030449812633	1093.7340901989965	1351.8514900777395	1223.841896782206	1363.9886460555776	1319.3052471597318
Zfp609_1	Zfp609	557.8500978877596	530.6481745604257	523.4035395836703	425.2639167495919	488.4693785570809	247.16098301220293
Galk2_2	Galk2	858.4829700240412	949.0118607734258	934.8843096966186	1260.0859805960918	1026.613609170814	2029.6147388794861
Gltscr1_1	Gltscr1	418.59236420065366	448.3062164389803	290.77974421315014	566.615843623746	586.7841899192052	981.9639054809144
Tmcc2_2	Tmcc2	439.0714426840516	404.2241580507318	536.5709242272846	517.0822624114355	566.0863348956001	433.08838915201324
Pam16_3	Pam16	774.1091666724417	534.806859314034	64.7396411644372	1.2081361271295223	68.30292157789691	2.226675522632459
Eno2_5	Eno2	833.9080758439636	924.8914892024974	918.4250788921007	879.5231005502923	885.8681950102992	698.0627763452759
Aoah_3	Aoah	207.24827425198703	214.58813328619095	244.69389796049995	184.84482745081692	241.13001102499967	234.9142676377244
Slc35a1_5	Slc35a1	1147.6475582096198	1174.4125744189985	1118.130412653585	570.2402520051345	877.5890530008572	468.71519751413257
Dnajc24_3	Dnajc24	624.2023121739688	700.3225125076464	858.0745659422016	1140.480504010269	837.2282357048272	914.0503020406244
Adamts9_2	Adamts9	790.49242945916	756.8806251567199	930.4951814820805	1072.824880891016	884.833302259119	1323.7585982049968
Mkrn3_1	Mkrn3	747.8959462136924	734.4237274872348	698.9686681651949	709.1759066250296	631.2845782199563	803.8298636703176
Hck_3	Hck	1346.7042010682478	1305.8270126330224	1394.6454901694863	1154.9781375358234	1307.0695447406636	1158.9846095301948
Mrpl40_1	Mrpl40	343.22935538174926	296.09835445691465	123.99287206070177	252.50045057007017	96.24502585976383	357.38142138250964
Cyp2j8_3	Cyp2j8	626.6598015919766	678.697351788883	625.4507705716815	520.7066707928242	538.1442306137332	476.5085618433462
Nsf_4	Nsf	935.4843051216174	815.1022117072368	92.17169250530043	86.98580115332561	136.60584315579382	143.62057120979358
Ssfa2_5	Ssfa2	126.15112345773123	130.58270126330223	82.29615402258966	53.157989593698986	100.38459686448485	105.7670873250418
Rab6a_3	Rab6a	169.56676984253485	209.59771158186092	86.68528223712778	65.23935086499421	66.2331360755364	36.74014612343557
Aldh9a1_5	Aldh9a1	675.8095899521317	706.144671162698	777.972976026881	503.7927650130108	735.8087460891621	480.9619128886111
Esrra_1	Esrra	461.1888474461213	561.4224417371274	548.6410268172644	590.7785661663364	422.2362424815445	649.0759148473618
Bcor_2	Bcor	1129.6259691442297	978.954390999406	1307.9602079323586	2032.0849658318566	1357.779289548496	2252.282291142732
Parp1_5	Parp1	637.3089224033436	724.4428840785748	427.94000091746625	918.1834566184369	501.9229843224242	695.8361008226434
Kcnip4_1	Kcnip4	780.662471787129	709.4716189655848	714.3306169160783	739.3793098032677	840.332913958368	828.3232944192747
Tslp_5	Tslp	442.34809524139524	395.0750515927934	555.2247191390717	542.4531210811556	391.1894599461368	568.9155960325933
Abcg1_4	Abcg1	1528.5584180008213	1605.2523148928237	1923.5354400213291	1472.7179389708876	2193.972632502143	1672.2333174969765
BC003331_4	BC003331	298.17538271827385	311.9013565206264	264.4449749259215	72.48816762777135	87.96588385032177	70.14027896292245
BC017643_5	BC017643	1064.9120811366922	1016.3825537818811	1097.282053634529	1223.841896782206	790.6580619017157	1145.6245563944
Abcb10_2	Abcb10	860.121296302713	906.5932762866206	1018.2777457728429	1138.06423175601	829.9839864465654	705.8561406744894
Il17a_5	Il17a	502.9661675522531	482.40743141856876	362.10307769939453	315.32352918080534	426.37581348626554	445.33510452649176
Spink8_2	Spink8	507.0619832489327	509.02301384166225	693.4822578970222	543.6612572082851	505.027662575965	624.5824840984047
Cables1_4	Cables1	779.843308647793	756.0488882059983	774.6811298659774	972.5495823392655	637.4939347270378	675.7960211189512
Zfp473_2	Zfp473	381.73002293053736	365.13252136681325	459.76118047286764	479.6300424704204	270.10700805804686	487.6419394565085
Rwdd2b_5	Rwdd2b	790.49242945916	797.6357357420818	1011.6940534510356	735.7549014218791	1013.1600034054708	672.4560078350025
Khdc3_2	Khdc3	124.5127971790594	124.76054260825055	221.65097483417483	148.60074363693124	249.40915303444174	128.03384255136638
Frg1_5	Frg1	792.9499188771678	825.9147920666186	727.4980015596926	530.3717598098604	745.1227808497845	659.0959546992078
Moxd2_4	Moxd2	407.1240802499508	378.44031257835996	262.2504108186524	295.99335114673295	269.0721153068666	286.127804658271
Arpc2_1	Arpc2	504.6044938309249	469.09964020702205	28.52933339449775	44.701036703792326	156.26880542821868	38.96682164606803
Cblb_5	Cblb	425.14566931534097	491.55653787650715	497.0687702964416	535.2043043183784	461.56216702639426	566.6889205099608
Ppa2_5	Ppa2	1592.453142869023	1613.5696844000404	497.0687702964416	403.5174664612605	424.30602798390504	321.7546130203903
